solv_comb_sm,salt_sm,conductivity_log
CC1CCS(=O)(=O)C1.COCCOCCOC,F[As-](F)(F)(F)(F)F.[Li+],0.658011396673243
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.784213043632637
COCCOCCOCCOC.Cc1ccccc1.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],0.685741738624242
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],-0.0154934282813461
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.976395836505927
CC1COC(=O)O1.COCCOC,[Li+].c1ccc2c(c1)O[B-]1(Oc3ccccc3-2)Oc2ccccc2-c2ccccc2O1,-0.055700149970671
CC1COC(=O)O1.CCOC(C)=O,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.819193587997783
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.854136428653187
CC1CCCO1.O=C1OCCO1,O=S(=O)([O-])C(F)(F)F.[Li+],-0.0315170515177949
CC1COC(=O)O1.CCOC(C)=O,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.10087186081099
COCCOCCO[Si](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.477121254863801
COCCOC.O=C1CCCO1,F[B-](F)(F)F.[Li+],0.858958054587351
CC1COC(=O)O1.COCCOCCOC.O=C1OCCO1,F[As-](F)(F)(F)(F)F.[Li+],0.922725458209806
CC1COC(=O)O1,CC[N+](C)(CC)CC.F[B-](F)(F)F,1.19983742203752
COCCOC,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],-0.954677021356745
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],-0.0981152221854431
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.98824715660829
COC(=O)OCCF,F[P-](F)(F)(F)(F)F.[Li+],0.404833716606716
COC(=O)OC,F[P-](F)(F)(F)(F)F.[Li+],0.897627091085031
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],1.009875633728
C1CCOC1,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.826074802528446
CCCC#N.N#CCCCC#N,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],1.16996817411732
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.87082421062351
FC(F)C(F)(F)COC(F)(F)C(F)F.O=S1(=O)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.136677139949161
CCOC(=O)OC.COC(C)=O.COC(C)=O.O=C1OCCO1,F[As-](F)(F)(F)(F)F.[Li+],0.693726948836861
CC1COC(=O)O1.O=C1OCCO1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.419948506546898
N#CCCC#N,C[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.182156134110386
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.824982399034802
CCOC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.896817555313401
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.959311095916016
C[Si](C)(C)OCCC#N,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.767887314731509
C1CCOC1.C1COCO1,F[B-](F)(F)F.[Li+],0.380253140118051
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.740166220647207
CC1CCCO1.O=C1CCCO1,F[B-](F)(F)F.[Li+],-0.52273400477674
FC(F)C(F)(F)COC(F)(F)C(F)F.O=S1(=O)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.0457574907092792
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.180522873732109
O=C1OCCO1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.799340549280955
COCCOCCOCCOC.Cc1ccc(C)c(C)c1.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],0.428134794236049
CC1CCCO1.O=C1CCCO1,F[B-](F)(F)F.[Li+],-0.744486287267227
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.908485019018322
CC1COC(=O)O1.O=C1OCCO1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.704006434738172
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.489710382226867
CC1CCCO1,F[As-](F)(F)(F)(F)F.[Li+],0.19033169820019
N#Cc1ccccn1,F[As-](F)(F)(F)(F)F.[Li+],-1.04806537241238
COC(=O)OCF.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.905418068736446
COC(=O)OCCF,F[B-](F)(F)F.[Li+],-0.677780705151137
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],1.02978947063223
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.692435070847618
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.85043147111396
N#CCCC#N,O=S(=O)([O-])C(F)(F)F.[Li+],-2.81547607457596
CC1COC(=O)O1.CCOCCOCC,F[As-](F)(F)(F)(F)F.[Li+],0.765668554601625
CC1COC(=O)O1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.875791518470156
CC1COC(=O)O1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.200221997181666
C1CCOC1.O=C1OCCO1,[Li+].c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1,0.674355202647886
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.337808940640966
CC1COC(=O)O1.COCOC,F[As-](F)(F)(F)(F)F.[Li+],-0.828048981903545
CC1COC(=O)O1.CCOC(C)=O,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.11818949876553
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,1.32434809869929
CCOC(C)=O,F[P-](F)(F)(F)(F)F.[Li+],1.03770531315873
COCCOCCOCCOC(=O)OCCOCCOCCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.0555173280626856
CC1COC(=O)O1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.701854395269543
COCCOC,F[B-](F)(F)F.[Li+],0.556302500566615
CC1COC(=O)O1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.845718017946465
CC1COC(=O)O1.COCCOC,[Li+].c1ccc2c(c1)O[B-]1(Oc3ccccc3-2)Oc2ccccc2-c2ccccc2O1,0.033523034277804
COCCOCCOCCOC.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],-0.124938736412094
C1CCOC1.O=C1OCCO1,O=S(=O)([O-])C(F)(F)F.[Li+],0.649749234263747
N#CCCC#N,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[K+],-1.28996282180295
CCCCCCCCCC1COC(=O)O1,O=S(=O)([O-])C(F)(F)F.[Li+],-0.987162775402315
CC1COC(=O)O1.CCOC(=O)OCC,F[B-](F)(F)F.[Li+],-0.1486530104974
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.831063671793235
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],-0.0128372250345652
N#CCCC#N,N#C[S-].[Li+],-0.833333332539282
CCc1ccccc1.COCCOCCOCCOC.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],-0.113509274769146
CC1COC(=O)O1,F[As-](F)(F)(F)(F)F.[Li+],-2.00000000000517
CC1COC(=O)O1.COCCOC,O=S(=O)([O-])C(F)(F)F.[Li+],-0.413668836777475
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],1.04099769224303
COC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.662757831466577
CC1CCCO1.FC(Cl)(Cl)Cl,F[As-](F)(F)(F)(F)F.[Li+],1.13703745497443
CC1CCS(=O)(=O)C1.Cc1ccccc1,F[As-](F)(F)(F)(F)F.[Li+],-1.52287874514137
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.849614141059263
CCS(=O)(=O)CC1CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.850780887516614
CCOC(=O)OC.O=C1OCCO1,F[B-](F)(F)F.[Li+],0.5705429397581
CCOC(=O)OCC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.546295834984481
CC1COC(=O)O1.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],-0.348526293096294
CC1COC(=O)O1,F[P-](F)(F)(F)(F)F.[Li+],0.696531120122277
CC1COC(=O)O1,[Li+].c1ccc2c(c1)O[P-]13(O2)(Oc2ccccc2O1)Oc1ccccc1O3,0.138874514550167
COCCOC.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],0.986323777093033
CCOC(=O)OC.O=S1(=O)CCCC1,F[P-](F)(F)(F)(F)F.[Li+],0.547035899707902
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,1.23567694877253
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.590586120850699
O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],0.0128372246002708
CC1COC(=O)O1.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],-0.668143682802857
COCCOCCOCCOC.ClCCl.O=S1(=O)CCCC1,F[As-](F)(F)(F)(F)F.[Li+],1.02160271607651
C1COCO1.COCCOC.FC(F)C(F)(F)COC(F)(F)C(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.660865477949107
COC(=O)OC,F[P-](F)(F)(F)(F)F.[Li+],0.367355921209461
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.693179325209905
COCCOCCOCCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.025488307111242
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.977279541523471
CC1COC(=O)O1.O=C1OCCO1,F[As-](F)(F)(F)(F)F.[Li+],0.217483944251912
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.903808423120622
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.708370328620128
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,1.23816376110248
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.600725752202886
CC1COC(=O)O1.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.0982975364031791
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,-0.138766936332644
CCOC(=O)OC.COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[Li+],-0.221125527803161
O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.844477175638967
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],-0.990015780930748
COCCOCCOCCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-0.14206473541208
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.423952493642989
CCOCCOCCF,F[P-](F)(F)(F)(F)F.[Li+],0.716003343813997
O=C1CCCO1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.913548957821486
CCOC(=O)OC.COCCOCCOC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],1.05003156250619
O=C1OCCC1F,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.662757831466577
CC1COC(=O)O1,F[As-](F)(F)(F)(F)F.[Li+],-1.8529470958453
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.08126195317138
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.273446474102414
CCS(=O)(=O)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.699837725825218
CCOC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.825491029965995
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.888123307243737
CC1COC(=O)O1.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.473868106034343
O=C1CCCO1,CC[N+](CC)(CC)CC.O=S(=O)([O-])C(F)(F)F,-1.38456499249483
COC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],1.00156065285791
COCCOC.CS(C)=O,[Li+].[O-][Cl+3]([O-])([O-])[O-],1.08635983078801
COCCOC,F[P-](F)(F)(F)(F)F.[Li+],0.651490742541639
CCOC(=O)OC.FC(F)C(F)(F)COC(F)(F)C(F)F.O=C1OCC(CC(F)(C(F)(F)F)C(F)(F)F)O1,F[P-](F)(F)(F)(F)F.[Li+],0.623249290272249
N#CCC#N.O=C1OCCO1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.698970004147491
COCCOC.FC(F)(F)COCCOCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],0.817565369344145
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.325104982776824
CC(F)OC(=O)OCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-1.00000000000259
CCOC(=O)OC.O=C1OCCO1,F[B-](F)(F)C(F)(F)C(F)(F)F.[Li+],0.493458050891211
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,1.23570594748368
CN(C)S(C)(=O)=O,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],1.16161616139105
COCCOCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COCCOC,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],-0.264815634329991
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.355387658197662
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.677358855377612
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.404835280066851
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.744762237112439
CC1COC(=O)O1,[Li+].[O-][Cl+3]([O-])([O-])[O-],-1.24495255429303
CCOC(=O)OCC.O=C1OCCO1,O=C1O[B-](F)(F)OC1=O.[Li+],0.51348395661791
CC1COC(=O)O1,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-1.29195743212765
CCC#N.COC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],1.00860017163587
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,0.580204084993377
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,-0.0098149823295405
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],0.151360962103172
CC1COC(=O)O1.O=C1OCCO1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.883164727413294
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.550316993650092
COC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],1.06707085591575
COC(=O)OCCC(F)(F)F,F[P-](F)(F)(F)(F)F.[Li+],-0.0649968487398641
COC(=O)OCF,F[B-](F)(F)F.[Li+],-0.371611069924621
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.920818753865477
CC1COC(=O)O1.O=C1OCCO1,F[B-](F)(F)F.[Li+],0.724374584059862
CC1CCCO1.O=C1CCCO1,F[B-](F)(F)F.[Li+],-1.44490555120979
C1COB(OCCOB2OCCCO2)OC1.O=C1OCCO1,[Li+].[O-][Cl+3]([O-])([O-])[O-],1.22591428720211
CCOC(=O)OC.COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[Li+],-0.312471038828992
CCOC(=O)OC,F[P-](F)(F)(F)(F)F.[Li+],0.525563058095907
CC1COC(=O)O1.CCOC(=O)OC.COC(=O)OC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.166885780321081
CC1COC(=O)O1.CCOC(=O)OC.COC(=O)OC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.299956178862392
CCOC(=O)OC.COCCOCCOCCOC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.843668722997775
O=C1CCCO1,CC[N+](CC)(CC)CC.[O-][Cl+3]([O-])([O-])[O-],-0.661053448418176
CC1COC(=O)O1,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.680096033699133
C1CCOC1.O=C1OCCO1,F[B-](F)(F)F.[Li+],0.372454323451237
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.371251405475077
CC1COC(=O)O1.CCOC(=O)OCC,F[P-](F)(F)(F)(F)F.[Li+],-0.218636744210565
CC1COC(=O)O1.COCCOC,O=S(=O)([O-])C(F)(F)F.[Li+],-0.964361946386379
C1CCOC1.O=C1OCCO1,[Li+].c1ccc2c(c1)O[P-]13(O2)(Oc2ccccc2O1)Oc1ccccc1O3,0.571759452020132
CCOC(=O)OC.COC(C)=O.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],1.01661554750891
CC1COC(=O)O1.CCOC(C)=O,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.77626396454944
CC1COC(=O)O1.CCOC(C)=O,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.994289383687033
CC1COC(=O)O1,CN(C)CCN(C)CCN(C)C.F[P-](F)(F)(F)(F)F.[Li+],0.847264101959095
CC1COC(=O)O1.CCOC(=O)OCC,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.34425514974966
CC1CCCO1.ClCCl.ClCCl.O=C1OCCO1,F[As-](F)(F)(F)(F)F.[Li+],0.212187604482708
CC1COC(=O)O1.O=C1OCCO1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,1.04264425506129
COC(=O)OC.O=C1OCCO1,F[P-](F)(F)(F)(F)F.[Li+],0.952961334057275
O=C1OCCO1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.63638801991569
CC1COC(=O)O1,F[P-](F)(F)(F)(F)F.[Li+],0.208275942313347
CC1COC(=O)O1.CCOC(=O)OCC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.759479607646588
CC1COC(=O)O1,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,0.958225815720464
CCOC(=O)OC.COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F.[Li+],-0.673664138936563
CC1COC(=O)O1,[Li+].[O-][Cl+3]([O-])([O-])[O-],0.892094602822703
O=C1CCCO1,F[B-](F)(F)F.[Li+],0.695744275368738
CC1COC(=O)O1.CCOC(=O)OC.COC(=O)OC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.199474879081564
COCCOC.O=C1CCCO1,F[As-](F)(F)(F)(F)F.[Li+],-0.747146968958705
CC1COC(=O)O1.COCOC,[Li+].[O-][Cl+3]([O-])([O-])[O-],-1.22552702073247
CC1COC(=O)O1.COCCOC,F[B-](F)(F)F.[Li+],0.803322210166321
